Quality,Q.Score,Alc,Cl,TSO2,VA,FSO2,FA
1,6,11.2,0.041,92.0,0.17,32.0,6.1
1,6,11.3,0.046,107.0,0.21,35.0,7.5
1,6,12.0,0.041,94.0,0.26,29.0,7.3
1,6,8.8,0.069,158.0,0.35,33.0,6.2
2,8,12.0,0.046,143.0,0.43,19.0,6.5
1,7,12.0,0.046,147.0,0.4,22.0,6.5
1,5,9.0,0.049,122.0,0.28,48.0,7.4
1,6,9.3,0.054,151.0,0.23,42.0,6.3
1,6,8.7,0.059,171.0,0.34,33.0,6.2
1,6,12.8,0.095,75.0,0.44,13.0,6.6
1,7,11.5,0.052,72.0,0.13,23.0,6.0
1,5,10.0,0.048,147.0,0.17,44.0,6.3
1,5,10.0,0.047,147.0,0.18,45.0,6.3
1,5,10.3,0.059,215.0,0.31,51.0,6.7
1,5,10.4,0.054,227.0,0.33,62.0,6.6
1,7,13.4,0.02,68.0,0.34,18.0,6.3
1,6,11.2,0.032,130.0,0.29,18.0,6.8
1,5,9.1,0.048,206.0,0.31,47.0,7.4
1,6,10.8,0.04,120.0,0.25,24.0,5.7
1,6,12.5,0.038,89.0,0.27,26.0,6.8
1,5,11.3,0.046,132.0,0.26,27.0,5.9
1,6,12.7,0.041,72.0,0.23,8.0,6.6
1,7,11.0,0.054,143.0,0.18,53.0,6.8
1,6,10.4,0.052,149.0,0.28,51.0,6.8
1,6,10.7,0.051,136.0,0.27,43.0,5.9
1,6,10.9,0.055,131.0,0.25,56.0,6.1
1,6,10.4,0.052,160.0,0.26,54.0,6.8
1,7,9.7,0.064,115.5,0.13,56.0,7.1
1,6,9.6,0.055,120.0,0.2,8.0,6.2
1,5,9.4,0.046,194.0,0.48,6.0,7.6
1,6,12.5,0.032,193.0,0.26,29.0,7.4
1,5,9.5,0.049,187.0,0.3,50.0,6.1
1,5,9.6,0.048,186.0,0.32,61.0,6.2
1,5,9.6,0.047,186.0,0.34,63.0,6.3
1,7,8.7,0.056,168.0,0.16,33.0,7.4
1,5,10.4,0.061,120.0,0.26,12.0,7.2
1,5,10.7,0.063,119.0,0.31,13.0,7.0
1,7,12.0,0.05,83.0,0.22,23.0,6.6
1,7,12.1,0.044,158.0,0.23,35.0,5.8
2,8,13.1,0.04,118.0,0.17,39.0,6.3
1,6,12.4,0.039,104.0,0.19,30.0,6.0
1,7,12.6,0.035,123.0,0.21,45.0,6.7
1,5,12.0,0.04,101.0,0.22,31.0,6.6
1,6,11.6,0.06,169.0,0.34,14.0,6.8
1,6,9.3,0.05,179.0,0.24,65.0,6.3
1,7,11.1,0.048,157.0,0.35,25.0,6.9
1,6,10.2,0.049,161.0,0.24,68.0,6.8
1,6,10.6,0.037,113.0,0.25,35.0,6.4
1,7,11.3,0.038,133.0,0.19,49.0,5.8
1,5,9.4,0.052,198.0,0.24,81.0,6.9
1,6,9.3,0.053,123.0,0.31,31.0,6.5
1,6,11.1,0.039,68.0,0.25,15.0,6.6
1,6,9.9,0.055,170.0,0.38,15.0,7.5
1,7,11.8,0.041,82.0,0.3,29.0,6.2
1,7,12.6,0.04,81.0,0.33,24.0,6.4
1,5,10.5,0.043,72.0,0.27,23.0,7.6
1,6,12.3,0.037,108.0,0.24,40.0,5.9
1,6,11.3,0.048,119.0,0.33,25.0,5.3
1,5,9.6,0.097,105.0,0.21,21.0,6.4
1,6,12.0,0.04,63.0,0.22,14.0,7.0
1,5,11.2,0.05,140.0,0.27,36.0,7.8
1,6,10.2,0.044,100.0,0.2,28.0,6.7
1,6,12.4,0.045,100.0,0.27,26.0,8.1
1,5,9.8,0.053,149.0,0.3,34.0,6.3
1,5,9.1,0.049,139.0,0.36,63.0,7.9
1,6,12.5,0.044,101.0,0.24,28.0,8.0
1,6,11.7,0.033,85.0,0.41,25.0,6.7
1,6,12.9,0.044,113.0,0.24,37.0,6.7
1,5,10.1,0.054,183.0,0.3,27.0,6.2
1,6,10.3,0.044,139.0,0.26,33.0,6.9
1,6,10.3,0.05,144.0,0.32,29.0,5.9
1,7,10.8,0.036,107.0,0.25,42.0,6.1
1,6,11.2,0.023,89.0,0.23,19.0,5.6
1,6,11.8,0.024,102.0,0.23,26.0,6.6
1,6,9.8,0.05,134.0,0.17,26.0,6.0
1,6,10.0,0.041,193.0,0.38,32.0,7.1
0,4,8.8,0.052,164.0,0.31,13.0,6.6
1,5,9.5,0.056,210.0,0.44,68.0,7.0
0,4,9.2,0.06,113.0,0.38,27.0,6.1
1,6,12.2,0.041,180.0,0.33,31.0,8.0
1,6,11.3,0.046,92.0,0.19,29.0,6.0
1,6,12.1,0.038,129.0,0.28,44.0,6.3
0,4,11.2,0.029,51.0,0.43,6.0,5.3
1,7,12.5,0.029,87.0,0.22,26.0,5.4
1,5,10.6,0.056,187.0,0.345,38.0,6.2
1,7,10.4,0.056,171.0,0.255,66.0,5.6
1,7,10.1,0.047,93.0,0.2,16.0,5.2
1,6,9.9,0.048,201.0,0.29,33.0,6.2
1,6,11.0,0.046,133.0,0.26,11.0,6.3
1,6,10.0,0.045,122.0,0.22,10.0,6.0
1,6,12.7,0.066,89.0,0.35,29.0,7.5
1,6,12.1,0.036,92.0,0.39,10.0,6.6
1,6,10.4,0.052,118.0,0.23,23.0,6.3
1,6,10.4,0.05,120.0,0.22,23.0,6.3
1,5,9.2,0.04,116.0,0.29,21.0,6.4
1,5,10.5,0.03,80.0,0.23,27.0,7.5
1,7,11.9,0.041,90.0,0.28,38.0,5.7
1,6,10.1,0.042,130.0,0.26,47.0,6.5
1,6,11.1,0.034,140.0,0.27,62.0,6.4
1,7,10.8,0.037,144.0,0.22,69.0,5.9
1,5,9.2,0.038,116.0,0.36,44.0,7.6
1,5,9.2,0.037,116.0,0.35,42.0,7.6
1,6,12.3,0.023,95.0,0.18,21.0,5.7
1,6,10.1,0.145,124.0,0.36,26.0,6.6
1,6,11.4,0.04,114.0,0.14,26.0,5.9
1,6,10.4,0.044,161.0,0.23,39.0,5.5
1,6,9.9,0.047,91.0,0.24,29.0,7.0
0,4,11.2,0.036,74.0,0.47,11.0,5.3
1,5,10.9,0.058,115.0,0.29,25.0,7.5
1,5,9.2,0.051,119.0,0.33,16.0,6.0
1,6,11.2,0.038,145.0,0.36,44.0,6.2
1,7,12.7,0.042,120.0,0.31,19.0,6.0
1,6,12.2,0.036,169.0,0.52,23.0,6.9
1,6,12.2,0.036,164.0,0.55,19.0,7.0
1,6,12.2,0.042,99.0,0.2,44.0,5.8
1,7,12.7,0.044,117.0,0.29,20.0,6.0
1,6,12.1,0.04,146.0,0.22,27.0,5.7
1,5,9.4,0.045,192.0,0.46,44.0,7.1
1,6,10.1,0.041,174.0,0.21,64.0,6.6
1,5,9.4,0.043,201.0,0.42,57.0,6.9
1,6,8.9,0.044,113.0,0.22,41.0,5.7
1,7,13.0,0.027,117.0,0.31,27.0,5.2
1,5,10.3,0.054,183.0,0.22,37.0,7.2
1,6,10.5,0.04,129.0,0.24,48.0,6.2
1,5,10.1,0.059,124.0,0.26,23.0,5.7
1,6,11.0,0.049,93.0,0.2,22.0,6.0
1,5,10.0,0.046,117.0,0.28,28.0,7.6
1,6,10.5,0.03,76.0,0.2,25.0,7.0
1,6,9.7,0.048,112.0,0.26,28.0,6.6
1,5,9.4,0.045,183.0,0.21,68.0,7.2
1,6,11.2,0.041,119.0,0.22,20.0,6.9
1,5,10.8,0.046,121.0,0.22,22.0,7.4
1,6,11.0,0.037,103.0,0.2,31.0,7.0
1,5,9.5,0.105,155.0,0.34,22.0,7.2
1,6,10.0,0.034,204.0,0.39,25.0,7.1
1,6,12.5,0.043,114.0,0.26,33.0,6.9
1,6,10.9,0.044,115.0,0.24,24.0,6.1
1,6,10.5,0.044,113.0,0.25,21.0,5.9
1,6,10.8,0.05,133.0,0.24,51.0,6.1
1,7,11.0,0.039,116.0,0.22,36.0,6.5
1,6,11.8,0.036,87.0,0.26,16.0,6.2
1,6,12.6,0.038,121.0,0.34,16.0,6.6
1,6,10.2,0.054,140.0,0.225,59.0,5.6
1,5,12.0,0.046,103.0,0.23,33.0,7.1
1,6,11.5,0.04,86.0,0.27,19.0,6.4
1,7,11.94,0.035,117.0,0.41,23.0,6.3
1,7,12.8933333333333,0.035,115.0,0.41,33.0,6.7
1,5,9.4,0.086,94.0,0.585,17.0,7.2
1,7,12.2,0.038,138.0,0.34,58.0,6.7
1,5,9.5,0.056,191.0,0.26,45.0,6.4
1,6,10.6,0.036,150.0,0.28,27.0,6.3
1,7,10.5,0.042,121.0,0.16,47.0,7.4
1,6,11.4666666666667,0.037,129.0,0.27,36.0,8.4
1,6,11.4,0.043,100.0,0.2,45.0,5.9
1,5,9.5,0.054,182.0,0.24,47.0,6.4
1,5,9.2,0.052,168.0,0.38,44.0,7.4
1,5,10.98,0.043,145.0,0.42,28.0,6.4
1,5,9.4,0.054,181.0,0.23,47.0,6.4
2,8,8.8,0.057,155.0,0.19,45.0,7.3
2,8,10.4,0.044,96.0,0.24,15.0,6.8
1,6,10.0333333333333,0.054,139.0,0.27,36.0,7.4
1,6,11.3,0.052,141.0,0.28,39.0,5.7
1,6,10.4,0.024,109.0,0.22,21.0,5.8
1,6,11.1,0.034,107.0,0.2,21.0,7.1
1,7,11.3,0.034,148.0,0.23,62.0,7.1
1,6,9.1,0.042,148.0,0.31,61.0,7.6
1,5,9.4,0.108,187.0,0.34,43.0,7.2
1,6,12.7,0.039,137.0,0.31,34.0,6.4
1,5,10.7,0.054,148.0,0.28,31.0,7.3
1,6,11.4333333333333,0.064,166.0,0.16,34.0,7.4
1,6,11.1,0.049,169.0,0.31,48.0,6.4
1,5,10.5333333333333,0.046,178.0,0.29,35.0,6.2
1,6,11.6,0.04,194.0,0.28,50.0,5.9
1,5,9.53333333333333,0.05,179.0,0.23,44.0,6.5
1,6,9.8,0.062,203.0,0.34,52.0,7.2
1,6,12.0,0.039,110.0,0.2,36.0,6.5
1,6,12.8,0.039,123.0,0.24,30.0,6.2
1,5,9.5,0.048,136.0,0.31,32.0,7.1
1,6,10.9333333333333,0.041,119.0,0.29,36.0,6.4
1,5,9.1,0.063,133.0,0.19,63.0,6.3
1,6,12.6,0.035,117.0,0.29,16.0,5.9
1,6,10.9,0.041,109.0,0.3,29.0,6.5
1,5,9.6,0.096,115.0,0.22,16.0,6.5
1,5,9.3,0.053,92.0,0.23,16.0,7.0
1,6,11.3666666666667,0.038,112.0,0.23,23.0,7.1
1,6,12.5,0.043,98.0,0.26,24.0,6.1
1,5,9.5,0.051,171.0,0.35,46.0,6.4
1,6,11.0,0.041,186.0,0.32,40.0,6.0
1,5,9.4,0.042,133.0,0.34,17.0,6.1
1,6,11.3333333333333,0.035,76.0,0.13,32.0,6.5
1,5,8.8,0.041,126.0,0.315,9.0,6.5
1,6,11.0666666666667,0.05,143.0,0.31,33.0,5.7
1,6,12.2,0.058,151.0,0.3,27.0,6.4
1,6,11.0,0.041,110.0,0.24,31.0,7.0
1,5,9.5,0.05,182.0,0.26,51.0,6.4
1,6,11.0,0.043,170.0,0.27,54.0,6.0
1,6,11.2,0.039,97.0,0.21,34.0,7.1
1,6,9.3,0.036,100.0,0.26,28.0,6.7
0,4,10.8,0.04,111.0,0.28,30.0,6.3
1,5,9.2,0.057,167.0,0.25,39.0,6.2
1,5,9.4,0.048,203.0,0.22,70.0,7.3
1,6,10.5,0.047,139.0,0.18,53.0,6.4
1,6,10.8,0.046,143.0,0.2,60.0,6.3
1,5,9.4,0.051,146.0,0.24,35.0,6.6
1,5,9.8,0.053,173.0,0.27,55.0,7.4
1,6,12.1,0.041,137.0,0.38,30.0,7.1
1,6,12.3,0.043,176.0,0.43,40.0,6.8
1,5,9.73333333333333,0.066,187.0,0.22,41.0,5.2
1,5,9.4,0.044,197.0,0.29,48.0,5.9
1,7,12.8,0.037,140.0,0.29,32.0,6.3
1,6,11.05,0.046,80.0,0.19,18.0,6.3
1,5,9.4,0.044,197.0,0.29,48.0,5.7
1,5,9.73333333333333,0.069,182.0,0.24,35.0,5.7
1,7,13.1,0.039,86.0,0.3,22.0,5.8
1,7,11.5,0.041,114.0,0.27,26.0,7.1
1,5,9.1,0.061,141.0,0.305,26.0,6.3
1,5,9.75,0.069,182.0,0.24,35.0,5.7
1,6,10.5,0.04,125.0,0.22,24.0,6.2
1,6,8.8,0.047,118.0,0.22,37.0,6.6
1,6,9.9,0.045,122.0,0.22,30.0,6.1
1,6,9.9,0.047,123.0,0.21,28.0,6.2
1,5,9.9,0.044,205.0,0.32,24.0,6.3
1,6,12.2,0.038,166.0,0.44,33.0,6.9
1,6,10.8,0.042,162.0,0.31,59.5,6.1
1,5,8.7,0.051,134.0,0.36,60.0,8.1
1,6,13.2,0.043,67.0,0.38,17.0,6.6
1,6,12.7,0.03,94.0,0.24,15.0,6.7
1,5,9.4,0.06,193.0,0.56,55.0,6.9
1,6,11.2,0.045,161.0,0.24,18.0,7.2
1,6,11.3333333333333,0.051,166.0,0.29,25.0,6.5
1,6,11.9,0.051,92.0,0.28,14.0,6.7
1,6,11.35,0.051,166.0,0.29,25.0,6.5
1,5,10.5,0.046,131.0,0.21,51.0,6.1
1,5,9.8,0.048,125.0,0.47,14.0,7.2
1,5,9.1,0.051,146.0,0.34,20.0,6.7
1,6,12.4,0.033,111.0,0.27,36.0,6.6
1,6,11.3,0.031,116.0,0.35,24.0,5.0
1,6,12.5,0.035,101.0,0.38,15.0,6.6
1,5,10.3,0.045,122.0,0.3,32.0,7.3
1,6,10.7,0.039,150.0,0.28,51.0,6.4
1,6,10.4,0.04,136.0,0.29,29.0,6.9
1,5,9.5,0.049,184.0,0.3,47.0,6.3
1,5,9.8,0.048,173.0,0.39,53.0,6.3
1,6,9.4,0.051,149.0,0.18,17.0,6.6
1,7,13.0,0.045,129.0,0.35,19.0,6.6
1,5,9.9,0.041,120.0,0.22,28.0,5.9
1,6,10.6,0.044,157.0,0.28,29.0,7.7
1,6,13.4,0.038,109.0,0.42,28.0,7.1
1,6,12.5,0.031,114.0,0.32,31.0,6.7
1,5,9.3,0.053,141.0,0.26,32.0,6.6
1,5,11.0,0.051,149.0,0.32,34.0,6.2
1,5,10.3,0.054,158.0,0.25,40.0,6.3
1,6,11.3,0.051,95.0,0.21,31.0,6.2
1,6,10.9,0.042,100.0,0.23,35.0,6.4
1,6,11.3,0.042,90.0,0.145,35.0,4.7
1,6,12.1,0.039,78.0,0.2,24.0,6.2
1,5,11.1,0.039,83.0,0.28,12.0,7.0
1,6,10.1,0.049,125.0,0.25,50.0,5.7
1,6,12.4,0.036,110.0,0.22,37.0,5.7
1,5,9.6,0.05,180.0,0.32,53.0,6.4
1,5,9.1,0.053,126.0,0.555,17.0,6.0
1,6,12.4,0.037,155.0,0.3,37.0,6.2
0,4,9.55,0.058,108.0,0.28,7.0,5.8
1,5,9.1,0.053,126.0,0.555,17.0,5.8
1,6,12.5,0.033,74.0,0.31,12.0,6.7
1,6,9.9,0.05,68.0,0.15,13.0,6.4
1,6,11.2,0.045,87.0,0.13,32.0,6.4
1,6,13.0,0.03,122.0,0.48,28.0,6.7
1,6,11.7,0.033,116.0,0.3,25.0,5.8
1,6,13.1,0.038,95.0,0.28,13.0,6.1
1,6,12.0,0.032,50.0,0.19,17.0,6.0
1,6,10.55,0.043,165.0,0.31,30.0,6.8
1,6,11.45,0.046,84.0,0.24,34.0,7.5
1,6,10.2,0.053,194.0,0.23,71.0,6.8
1,5,10.8,0.052,106.0,0.2,22.0,6.8
1,6,12.2,0.053,103.0,0.38,20.0,5.2
1,6,11.0,0.053,175.0,0.27,36.0,7.8
1,6,10.4,0.055,182.0,0.54,41.0,6.6
1,6,11.4,0.05,156.0,0.25,32.0,7.1
1,5,10.7,0.051,138.0,0.32,20.0,6.5
1,5,10.2,0.051,162.0,0.28,50.0,6.4
1,6,11.2,0.044,100.0,0.19,38.0,6.6
1,5,12.3333333333333,0.036,73.0,0.305,17.0,5.1
0,4,11.5,0.034,129.0,0.26,75.0,5.8
1,5,9.5,0.061,100.0,0.23,14.0,6.7
1,6,12.5,0.034,110.0,0.27,24.0,6.1
1,6,11.2,0.044,97.0,0.4,27.0,6.8
1,5,8.8,0.051,259.0,0.4,28.5,6.1
1,6,11.2,0.039,118.0,0.28,50.0,7.1
1,6,12.7,0.036,70.0,0.32,15.0,6.2
1,6,9.8,0.049,82.0,0.17,26.0,6.8
1,6,9.8,0.049,40.0,0.2,10.0,9.0
1,6,11.7,0.058,183.0,0.13,24.0,5.8
1,5,9.8,0.052,230.0,0.31,55.0,5.8
1,5,9.6,0.048,191.0,0.36,48.0,6.3
1,5,9.7,0.048,149.0,0.18,79.0,6.7
1,6,10.0,0.049,137.0,0.16,59.5,6.6
1,6,12.3,0.058,206.0,0.27,42.0,5.8
1,6,9.0,0.068,101.0,0.37,18.0,6.4
1,6,9.1,0.047,164.5,0.26,60.5,7.3
1,6,9.1,0.049,162.5,0.28,62.0,7.3
1,6,11.4,0.056,121.0,0.12,35.0,5.8
1,5,10.5,0.049,124.0,0.25,41.0,6.1
1,6,12.4,0.04,105.0,0.24,35.0,6.4
1,6,9.1,0.047,156.0,0.26,60.5,7.3
1,6,9.1,0.049,152.0,0.28,62.0,7.3
1,5,10.1,0.049,94.0,0.18,6.0,8.3
1,5,11.05,0.026,60.0,0.14,13.0,8.3
1,6,12.75,0.026,105.0,0.28,36.0,5.8
1,6,12.7,0.025,111.0,0.23,23.0,6.0
1,5,11.1,0.037,76.0,0.28,16.0,6.9
1,6,13.0,0.021,101.0,0.25,41.0,6.3
1,6,12.0,0.033,95.0,0.2,32.0,6.5
1,6,11.5,0.022,47.0,0.29,17.0,5.9
1,5,10.5,0.047,183.0,0.46,51.0,6.4
1,6,11.1,0.047,101.0,0.23,20.0,6.8
1,6,11.1,0.048,113.0,0.23,25.0,7.0
1,6,13.1,0.027,104.0,0.55,20.0,6.4
1,6,12.75,0.026,105.0,0.28,36.0,5.7
1,5,9.6,0.094,97.0,0.45,23.0,6.8
1,5,11.7,0.028,138.0,0.2,32.0,6.1
1,6,9.7,0.042,210.0,0.37,61.0,6.1
1,6,10.9,0.033,130.0,0.21,22.0,5.9
1,7,10.7,0.04,110.0,0.22,22.0,6.9
1,6,13.8,0.022,107.0,0.27,29.0,5.4
1,6,12.15,0.035,72.0,0.26,10.0,6.0
1,7,10.8,0.028,131.0,0.18,28.0,5.6
1,7,10.7,0.03,119.0,0.26,27.0,5.6
1,7,10.8,0.036,113.0,0.23,31.0,7.0
1,5,10.8,0.039,159.0,0.28,26.0,5.8
1,5,12.0,0.03,171.0,0.36,43.5,8.6
1,6,12.2,0.055,135.0,0.3,17.0,6.4
1,6,9.4,0.05,126.0,0.2,17.0,6.2
1,6,11.4,0.029,83.0,0.29,12.0,5.8
1,7,12.5,0.027,101.0,0.22,26.0,5.7
1,6,12.4,0.026,99.0,0.32,31.0,6.8
1,7,12.9,0.03,102.0,0.2,39.0,6.2
1,7,12.0,0.034,133.0,0.35,25.0,6.1
1,5,11.3,0.036,56.0,0.3,23.0,5.9
1,6,10.0,0.05,96.0,0.15,25.0,6.3
1,7,11.8,0.042,98.0,0.13,40.0,4.8
1,6,9.4,0.045,125.0,0.2,53.0,6.0
1,6,8.8,0.047,112.0,0.2,44.0,5.7
1,6,11.1,0.038,138.0,0.27,32.0,6.0
1,6,10.5,0.048,146.0,0.37,35.0,6.3
1,6,9.3,0.05,150.0,0.23,60.0,6.4
1,6,11.4,0.042,110.0,0.34,12.0,5.9
1,6,11.8,0.03,158.0,0.33,23.0,5.0
1,6,12.4,0.029,132.0,0.29,31.0,5.4
1,6,11.6,0.035,108.0,0.33,22.0,8.0
1,5,11.1,0.05,137.0,0.3,30.0,6.4
1,6,11.1,0.041,168.0,0.33,42.0,6.4
1,6,12.2,0.036,165.0,0.45,27.0,6.7
1,6,11.0,0.053,113.0,0.36,20.0,6.5
1,6,12.9,0.035,129.0,0.42,26.0,5.8
1,6,10.9,0.037,124.0,0.39,29.0,7.1
1,6,13.4,0.069,114.0,0.53,20.0,6.7
1,7,11.4,0.027,75.0,0.16,23.0,6.5
1,6,10.2,0.043,116.0,0.22,20.0,8.3
1,6,11.0,0.03,116.0,0.23,45.0,6.9
1,6,9.1,0.044,139.0,0.17,45.0,6.4
1,6,11.0,0.032,124.0,0.33,40.0,5.0
1,6,11.5,0.037,146.0,0.38,40.0,6.8
1,6,12.0,0.036,93.0,0.29,38.0,6.5
1,5,11.2,0.04,112.0,0.29,16.0,6.9
1,6,11.2,0.033,177.0,0.28,31.0,6.6
1,7,12.6,0.032,73.0,0.36,13.0,6.2
1,6,10.8,0.03,73.0,0.44,12.0,5.9
1,5,10.9,0.034,77.0,0.42,19.0,5.9
1,5,9.8,0.041,146.0,0.34,48.0,5.8
1,5,9.8,0.04,145.0,0.27,42.0,5.8
1,5,9.5,0.094,166.0,0.33,27.0,7.1
1,7,11.2666666666667,0.032,132.0,0.44,43.0,6.1
1,5,10.8,0.039,99.0,0.28,26.0,7.3
1,7,13.4,0.036,129.0,0.5,23.0,5.2
1,7,11.3,0.032,132.0,0.44,43.0,6.1
1,5,8.9,0.06,196.0,0.62,33.0,6.4
1,6,11.2,0.038,119.0,0.38,36.0,6.4
1,7,11.5,0.047,95.0,0.305,30.0,7.5
1,7,13.0,0.036,131.0,0.5,35.0,6.5
1,6,12.6,0.038,125.0,0.4,20.0,6.6
1,6,13.1,0.032,91.0,0.4,15.0,6.4
1,5,11.2,0.034,158.0,0.49,6.0,8.3
1,6,10.9,0.041,99.0,0.19,24.0,6.1
1,7,11.6,0.041,73.0,0.24,14.0,5.6
1,7,10.4,0.041,127.0,0.25,43.0,5.7
1,7,10.9,0.041,102.0,0.21,31.0,6.6
1,6,10.8,0.043,188.0,0.28,50.0,6.2
1,6,11.2,0.038,136.0,0.29,49.0,5.8
1,6,10.0,0.033,120.0,0.345,26.0,5.8
1,5,10.5666666666667,0.048,177.0,0.51,39.0,6.5
1,6,11.7333333333333,0.036,118.0,0.24,42.0,6.0
1,5,10.6,0.048,177.0,0.51,39.0,6.5
1,6,10.5,0.049,195.0,0.54,59.0,6.9
1,6,11.75,0.036,118.0,0.24,42.0,6.0
1,6,11.4,0.035,126.0,0.26,43.0,6.6
1,7,12.4,0.03,98.0,0.24,25.0,5.7
1,6,10.1,0.043,197.0,0.21,47.0,6.5
1,6,12.3,0.035,122.0,0.29,40.0,6.8
1,7,10.65,0.037,88.0,0.18,24.0,5.9
1,7,11.4,0.042,101.0,0.26,35.0,5.8
1,5,9.3,0.117,240.0,0.61,40.0,6.7
1,7,13.1,0.033,113.0,0.39,49.0,5.7
1,5,9.6,0.051,210.0,0.38,59.0,6.1
1,7,10.9666666666667,0.048,149.0,0.29,55.0,6.0
1,7,11.0,0.048,149.0,0.29,55.0,6.0
1,6,13.4,0.036,132.0,0.43,43.0,7.1
1,6,11.2,0.04,85.0,0.25,28.0,6.6
1,6,12.4,0.027,79.0,0.33,14.0,6.6
1,5,11.2,0.048,150.0,0.23,35.0,8.0
1,6,12.4,0.028,111.0,0.17,44.0,7.3
1,7,10.1333333333333,0.036,111.0,0.17,30.0,6.0
1,7,10.1333333333333,0.034,114.0,0.16,31.0,6.1
1,5,9.1,0.057,221.0,0.31,36.0,6.4
1,7,10.15,0.034,114.0,0.16,31.0,6.1
1,7,10.15,0.036,111.0,0.17,30.0,6.0
1,5,11.5,0.049,117.0,0.44,12.0,5.9
1,6,8.9,0.035,137.0,0.285,57.0,6.6
1,5,10.4666666666667,0.036,168.0,0.335,69.0,4.9
1,7,11.8,0.028,104.0,0.28,37.0,6.0
1,7,11.6333333333333,0.034,151.0,0.35,41.0,5.8
1,6,10.6,0.04,140.0,0.21,58.0,5.7
1,6,9.6,0.045,128.0,0.25,41.0,6.5
1,5,10.5,0.036,168.0,0.335,69.0,4.7
1,6,12.2,0.041,120.0,0.33,39.0,6.5
1,6,11.45,0.036,184.0,0.24,52.0,6.0
1,5,10.5,0.062,114.0,0.26,23.0,7.2
1,6,9.0,0.035,156.0,0.16,18.0,6.7
1,5,8.8,0.053,173.0,0.36,26.0,6.0
1,7,12.9,0.032,113.0,0.35,29.0,6.7
1,6,13.0,0.03,84.0,0.15,19.0,6.1
1,5,9.8,0.041,168.0,0.3,60.0,6.8
1,7,10.9,0.037,83.0,0.12,36.0,5.9
1,6,9.6,0.053,202.0,0.36,51.0,6.3
1,6,10.4,0.053,111.0,0.27,32.0,5.7
1,7,11.8,0.031,111.0,0.22,25.0,6.1
1,6,10.8,0.051,115.0,0.205,31.0,5.6
1,6,10.6,0.034,109.0,0.33,26.0,7.2
1,6,12.7,0.033,142.0,0.21,45.0,5.9
1,7,12.2,0.03,108.0,0.33,27.0,5.4
1,6,10.8,0.051,115.0,0.205,31.0,5.4
1,6,11.1,0.04,98.0,0.28,19.0,6.4
1,6,10.0,0.034,81.0,0.15,17.0,6.7
1,6,10.8,0.033,69.0,0.315,10.0,5.5
1,6,10.3,0.074,130.0,0.225,47.0,4.8
1,6,9.9,0.043,134.0,0.24,32.0,5.2
1,5,12.25,0.044,93.0,0.27,18.0,6.6
1,6,10.2,0.036,98.0,0.32,27.0,6.1
1,6,9.4,0.053,132.0,0.25,37.0,6.0
1,6,9.7,0.05,180.0,0.42,58.0,6.4
1,6,10.4,0.038,116.0,0.31,33.0,6.9
1,6,12.2,0.035,96.0,0.48,35.0,6.3
1,6,10.6,0.035,122.0,0.21,36.0,7.2
1,5,11.85,0.048,106.0,0.3,13.0,7.9
1,6,11.7,0.031,140.0,0.31,53.0,5.3
1,6,10.15,0.03,123.0,0.185,47.0,5.2
1,6,11.6333333333333,0.026,68.0,0.16,31.0,5.5
1,6,10.8,0.042,61.0,0.17,14.0,6.0
1,6,10.8,0.042,61.0,0.16,13.0,6.0
1,7,12.3,0.031,134.0,0.24,41.0,6.1
1,6,12.5,0.029,118.0,0.3,33.0,5.5
1,6,11.65,0.026,68.0,0.16,31.0,5.5
1,5,9.6,0.05,189.0,0.32,56.0,6.0
1,6,10.9,0.034,137.0,0.27,42.0,6.1
1,6,10.8,0.035,133.0,0.27,36.0,6.0
1,5,11.2,0.032,148.0,0.14,63.0,6.0
1,5,10.0,0.043,101.0,0.24,17.0,5.0
1,6,9.1,0.043,132.0,0.23,61.0,6.3
1,6,10.5,0.029,93.0,0.26,25.0,5.6
1,5,9.3,0.05,184.0,0.34,33.0,6.1
1,6,9.3,0.051,182.0,0.35,28.0,6.2
1,6,10.6,0.033,185.0,0.36,48.0,7.3
1,7,12.1,0.035,78.0,0.25,40.0,5.1
1,6,12.0,0.032,100.0,0.16,35.0,5.5
1,6,9.7,0.043,106.0,0.19,40.0,6.4
1,6,12.4,0.027,92.0,0.29,21.0,6.6
1,7,13.6,0.035,111.0,0.38,38.0,6.0
1,6,11.8,0.04,140.0,0.2,27.0,6.5
1,6,10.0,0.052,128.0,0.17,45.0,6.6
1,6,9.1,0.035,116.0,0.15,46.0,6.2
1,7,11.9,0.037,78.0,0.48,19.0,5.9
1,7,11.75,0.031,130.0,0.4,45.0,5.3
1,6,11.4,0.046,116.0,0.26,34.0,5.9
2,8,13.0,0.038,96.0,0.3,18.0,5.2
2,8,12.4,0.055,138.0,0.32,28.0,6.4
1,7,9.4,0.052,181.0,0.19,34.0,6.6
1,6,9.6,0.047,160.0,0.27,69.0,6.8
1,5,9.1,0.057,223.0,0.28,47.0,6.4
1,7,12.0,0.048,61.0,0.21,17.0,5.2
0,4,11.2,0.045,132.0,0.24,6.0,7.1
1,6,10.1,0.076,124.0,0.27,42.0,5.0
1,6,10.3,0.076,130.0,0.27,47.0,5.8
1,6,12.3,0.034,102.0,0.27,31.0,5.9
1,5,9.7,0.042,138.0,0.3,36.0,5.8
1,5,9.8,0.043,142.0,0.3,34.0,5.6
